ip_address,school_name,hostname,phase2_match,asn,whois_org,is_hosting,whois_match,fcc_match,score,confidence,ripe_validated,ripe_validated
208.125.168.55,Lake Avenue Elementary School,northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.52,Lake Avenue Elementary School,barracuda.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.56,Lake Avenue Elementary School,schooltool.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.53,Lake Avenue Elementary School,nwmail1.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.60,Lake Avenue Elementary School,nwmx.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.54,Lake Avenue Elementary School,nwschoolrpt.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.61.138,Lake Placid High School,mail.lakeplacidlodge.com,match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.61.139,Lake Placid High School,mail.lakeplacidlodge.com,match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.106.18,Lake Placid High School,tupperlake.adirondackarc.org,match,NA,NA,no,no,no,1,low,not_run,not_run
167.206.148.178,Laurel Park Elementary School,stage.parkswifi2.optimum.net,match,6128,"CABLE-NET-1 - Cablevision Systems Corp., US",no,no,no,1,low,not_run,not_run
167.206.148.177,Laurel Park Elementary School,parkswifi2.optimum.net,match,6128,"CABLE-NET-1 - Cablevision Systems Corp., US",no,no,no,1,low,not_run,not_run
204.148.15.234,Laurel Park Elementary School,eaparker.globalipcom.customer.alter.net,match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.155.2,Laurel Park Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.154.227,Laurel Park Elementary School,antispam.northport.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
65.254.5.5,Lindenhurst High School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.20,Lindenhurst High School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.2,Lindenhurst High School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.4,Lindenhurst High School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.7,Lindenhurst High School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.23,Lindenhurst High School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.15,Lindenhurst High School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.18,Lindenhurst High School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.3,Lindenhurst High School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.14,Lindenhurst High School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.24,Lindenhurst High School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.41,Lindenhurst High School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.26,Lindenhurst High School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.19,Lindenhurst High School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.9,Lindenhurst High School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.16,Lindenhurst High School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.22,Lindenhurst High School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.33,Lindenhurst High School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.47,Lindenhurst High School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.10,Lindenhurst High School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.17,Lindenhurst High School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.66,Lindenhurst High School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.65,Lindenhurst High School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.6,Lindenhurst High School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.8,Lindenhurst High School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.73,Lindenhurst High School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.11,Lindenhurst High School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.67,Lindenhurst High School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.13,Lindenhurst High School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.69,Lindenhurst High School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.76,Lindenhurst High School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.72,Lindenhurst High School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.71,Lindenhurst High School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.68,Lindenhurst High School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.21,Lindenhurst High School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.1,Lindenhurst High School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.101,Lindenhurst High School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.12,Lindenhurst High School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
206.226.155.2,Lindenhurst High School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
141.11.95.13,Mahopac High School,middle.Acknowledged.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
141.11.95.122,Mahopac High School,middle.AccessCenter.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
208.125.168.51,Maple Avenue Middle School,northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.56,Maple Avenue Middle School,schooltool.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.53,Maple Avenue Middle School,nwmail1.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.54,Maple Avenue Middle School,nwschoolrpt.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.60,Maple Avenue Middle School,nwmx.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.52,Maple Avenue Middle School,barracuda.northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
208.125.168.55,Maple Avenue Middle School,northwarren.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
65.254.5.8,Marion G. Vedder Elementary School,www2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.26,Marion G. Vedder Elementary School,kevin-s-nj.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.2,Marion G. Vedder Elementary School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.6,Marion G. Vedder Elementary School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.9,Marion G. Vedder Elementary School,mail1.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.1,Marion G. Vedder Elementary School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.4,Marion G. Vedder Elementary School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.3,Marion G. Vedder Elementary School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.5,Marion G. Vedder Elementary School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.7,Marion G. Vedder Elementary School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.10,Marion G. Vedder Elementary School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.13,Marion G. Vedder Elementary School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.20,Marion G. Vedder Elementary School,c.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.17,Marion G. Vedder Elementary School,bay-remote.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.11,Marion G. Vedder Elementary School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.19,Marion G. Vedder Elementary School,tel.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.21,Marion G. Vedder Elementary School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.24,Marion G. Vedder Elementary School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.33,Marion G. Vedder Elementary School,icampus.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.12,Marion G. Vedder Elementary School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.16,Marion G. Vedder Elementary School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.14,Marion G. Vedder Elementary School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.22,Marion G. Vedder Elementary School,mailfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.23,Marion G. Vedder Elementary School,mailgw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.41,Marion G. Vedder Elementary School,traveler.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.15,Marion G. Vedder Elementary School,eportfolio.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.18,Marion G. Vedder Elementary School,bay-ms-ts01.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.47,Marion G. Vedder Elementary School,sm3.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.66,Marion G. Vedder Elementary School,www.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.67,Marion G. Vedder Elementary School,fw-out.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.65,Marion G. Vedder Elementary School,sygw2.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.71,Marion G. Vedder Elementary School,mailout.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.68,Marion G. Vedder Elementary School,fw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.72,Marion G. Vedder Elementary School,mail.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.69,Marion G. Vedder Elementary School,mailgw.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.76,Marion G. Vedder Elementary School,igpro.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.73,Marion G. Vedder Elementary School,exchhub.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.101,Marion G. Vedder Elementary School,ic.syosset.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
206.226.155.2,Marion G. Vedder Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
24.38.39.22,Mills Pond Elementary School,mail1.mtsinai.k12.ny.us,partial_match,398463,"MSUFSD-1-AS - Mount Sinai Union Free School District, US",no,no,no,1,low,not_run,not_run
206.226.154.227,Mills Pond Elementary School,antispam.northport.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.155.2,Mills Pond Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
141.11.95.13,Mohansic Elementary School,middle.Acknowledged.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
141.11.95.122,Mohansic Elementary School,middle.AccessCenter.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
141.11.95.13,Mount Kisco Elementary School,middle.Acknowledged.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
141.11.95.122,Mount Kisco Elementary School,middle.AccessCenter.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
141.11.95.13,Peekskill Middle School,middle.Acknowledged.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
141.11.95.122,Peekskill Middle School,middle.AccessCenter.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
206.226.154.227,Pulaski Road Elementary School,antispam.northport.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
206.226.155.2,Pulaski Road Elementary School,fw.elwood.k12.ny.us.elwood.k12.ny.us,partial_match,NA,NA,no,no,no,1,low,not_run,not_run
141.11.95.13,Putnam Valley Middle School,middle.Acknowledged.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
141.11.95.122,Putnam Valley Middle School,middle.AccessCenter.site,partial_match,213791,"XeniaHosting - XeniaGroup SRL, IT",no,no,no,1,low,not_run,not_run
24.97.195.91,Red Jacket High School,weatheredgebc.com,match,11351,"TWC-11351-NORTHEAST - Charter Communications Inc, US",no,no,no,1,low,not_run,not_run
24.38.39.22,Rocky Point Middle/High School,mail1.mtsinai.k12.ny.us,partial_match,398463,"MSUFSD-1-AS - Mount Sinai Union Free School District, US",no,no,no,1,low,not_run,not_run
64.72.66.113,Round Hill Elementary School,host1.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.112,Round Hill Elementary School,net.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.114,Round Hill Elementary School,mail.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.115,Round Hill Elementary School,host3.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.116,Round Hill Elementary School,host4.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.118,Round Hill Elementary School,host6.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.119,Round Hill Elementary School,bcast.pcsd.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.66.145,Round Hill Elementary School,mrounds.slchospital.org,match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.160,Round Hill Elementary School,net.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.161,Round Hill Elementary School,gw.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.164,Round Hill Elementary School,host-5.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.165,Round Hill Elementary School,host-6.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.162,Round Hill Elementary School,host-3.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.163,Round Hill Elementary School,host-4.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.168,Round Hill Elementary School,host-9.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.171,Round Hill Elementary School,host-12.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.170,Round Hill Elementary School,host-11.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.167,Round Hill Elementary School,host-8.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.169,Round Hill Elementary School,host-10.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.172,Round Hill Elementary School,host-13.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.173,Round Hill Elementary School,host-14.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.174,Round Hill Elementary School,host-15.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
64.72.67.175,Round Hill Elementary School,bcast.newburgh.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.4,Santapogue Elementary School,1600-out.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.1,Santapogue Elementary School,gw.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.7,Santapogue Elementary School,bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.2,Santapogue Elementary School,bsraptor1.bvr.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.12,Santapogue Elementary School,raptor.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.14,Santapogue Elementary School,mis.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.10,Santapogue Elementary School,mail2.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.3,Santapogue Elementary School,bs3640.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.13,Santapogue Elementary School,finance01.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.21,Santapogue Elementary School,s.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.11,Santapogue Elementary School,mail.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.6,Santapogue Elementary School,bssdfilter.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.5,Santapogue Elementary School,bsfw2-1605.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.16,Santapogue Elementary School,bay-ms-ts02.msmain.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
65.254.5.24,Santapogue Elementary School,ftpwww.bayshore.k12.ny.us,partial_match,46887,"CROWNCASTLE-AS46887 - Crown Castle Fiber LLC, US",no,no,no,1,low,not_run,not_run
